ticker,year,value,source,source_url,retrieved,note
BA,2022,2.797,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"3575 recordable cases (1616 days-away, 1219 restricted) / 255671419 hours at 113 establishments, 130209 avg employees; matched by ein 102, sec name 1, ex-21 subsidiary 10; sites listed in social/raw/osha_establishments.csv"
BA,2023,2.07,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"2652 recordable cases (751 days-away, 1260 restricted) / 256238476 hours at 85 establishments, 126963 avg employees; matched by ein 76, sec name 0, ex-21 subsidiary 9; sites listed in social/raw/osha_establishments.csv"
BA,2024,2.097,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"2546 recordable cases (764 days-away, 1213 restricted) / 242828381 hours at 92 establishments, 123462 avg employees; matched by ein 77, sec name 1, ex-21 subsidiary 14; sites listed in social/raw/osha_establishments.csv"
BALL,2022,2.453,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"142 recordable cases (44 days-away, 45 restricted) / 11578418 hours at 23 establishments, 5681 avg employees; matched by ein 1, sec name 22, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BALL,2023,1.583,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"86 recordable cases (28 days-away, 27 restricted) / 10867865 hours at 22 establishments, 5355 avg employees; matched by ein 2, sec name 20, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BALL,2024,2.083,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"107 recordable cases (27 days-away, 27 restricted) / 10274032 hours at 22 establishments, 5100 avg employees; matched by ein 2, sec name 19, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
BAX,2022,0.937,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"102 recordable cases (27 days-away, 32 restricted) / 21770016 hours at 26 establishments, 11132 avg employees; matched by ein 20, sec name 1, ex-21 subsidiary 5; sites listed in social/raw/osha_establishments.csv"
BAX,2023,0.446,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"47 recordable cases (8 days-away, 16 restricted) / 21073290 hours at 16 establishments, 11769 avg employees; matched by ein 4, sec name 2, ex-21 subsidiary 10; sites listed in social/raw/osha_establishments.csv"
BAX,2024,0.412,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"27 recordable cases (9 days-away, 10 restricted) / 13113375 hours at 10 establishments, 8539 avg employees; matched by ein 6, sec name 0, ex-21 subsidiary 4; sites listed in social/raw/osha_establishments.csv"
BBY,2022,6.714,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"766 recordable cases (542 days-away, 80 restricted) / 22819129 hours at 56 establishments, 13758 avg employees; matched by ein 0, sec name 56, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BDX,2022,1.053,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"76 recordable cases (37 days-away, 22 restricted) / 14437617 hours at 18 establishments, 7257 avg employees; matched by ein 9, sec name 6, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
BDX,2023,0.667,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"43 recordable cases (15 days-away, 15 restricted) / 12888815 hours at 18 establishments, 6514 avg employees; matched by ein 10, sec name 7, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
BDX,2024,0.516,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"25 recordable cases (12 days-away, 4 restricted) / 9699279 hours at 14 establishments, 4883 avg employees; matched by ein 6, sec name 6, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
BEN,2022,6.354,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"88 recordable cases (25 days-away, 26 restricted) / 2770033 hours at 16 establishments, 1500 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 16; sites listed in social/raw/osha_establishments.csv"
BEN,2023,5.623,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"65 recordable cases (10 days-away, 18 restricted) / 2312114 hours at 13 establishments, 1248 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 13; sites listed in social/raw/osha_establishments.csv"
BEN,2024,4.778,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"63 recordable cases (14 days-away, 18 restricted) / 2637153 hours at 3 establishments, 1098 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
BF.B,2022,3.837,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"27 recordable cases (7 days-away, 11 restricted) / 1407335 hours at 7 establishments, 767 avg employees; matched by ein 6, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BF.B,2023,2.243,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"9 recordable cases (2 days-away, 2 restricted) / 802426 hours at 4 establishments, 450 avg employees; matched by ein 3, sec name 1, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BF.B,2024,3.939,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"10 recordable cases (3 days-away, 5 restricted) / 507691 hours at 3 establishments, 309 avg employees; matched by ein 3, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BG,2022,3.026,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"60 recordable cases (17 days-away, 24 restricted) / 3966176 hours at 21 establishments, 1899 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 21; sites listed in social/raw/osha_establishments.csv"
BG,2023,3.961,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"86 recordable cases (31 days-away, 36 restricted) / 4342848 hours at 22 establishments, 2132 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 22; sites listed in social/raw/osha_establishments.csv"
BG,2024,4.556,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"104 recordable cases (36 days-away, 35 restricted) / 4565579 hours at 22 establishments, 2350 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 22; sites listed in social/raw/osha_establishments.csv"
BIIB,2022,0.227,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"12 recordable cases (2 days-away, 8 restricted) / 10553034 hours at 6 establishments, 5285 avg employees; matched by ein 3, sec name 2, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
BIIB,2023,0.293,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"15 recordable cases (6 days-away, 5 restricted) / 10231450 hours at 7 establishments, 5116 avg employees; matched by ein 4, sec name 2, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
BIIB,2024,0.362,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"16 recordable cases (5 days-away, 5 restricted) / 8851171 hours at 5 establishments, 4417 avg employees; matched by ein 2, sec name 3, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BKR,2022,0.197,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"9 recordable cases (4 days-away, 4 restricted) / 9114635 hours at 9 establishments, 4041 avg employees; matched by ein 0, sec name 9, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BKR,2023,0.213,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"11 recordable cases (4 days-away, 7 restricted) / 10352792 hours at 12 establishments, 4576 avg employees; matched by ein 0, sec name 12, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BKR,2024,0.68,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"23 recordable cases (4 days-away, 8 restricted) / 6765170 hours at 7 establishments, 2860 avg employees; matched by ein 0, sec name 7, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BLDR,2022,2.275,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"675 recordable cases (111 days-away, 185 restricted) / 59338489 hours at 517 establishments, 31558 avg employees; matched by ein 0, sec name 517, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BLDR,2023,1.562,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"482 recordable cases (102 days-away, 165 restricted) / 61715030 hours at 829 establishments, 32609 avg employees; matched by ein 829, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BLDR,2024,1.441,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"426 recordable cases (108 days-away, 164 restricted) / 59123308 hours at 778 establishments, 30149 avg employees; matched by ein 778, sec name 0, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BMY,2022,1.253,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"129 recordable cases (87 days-away, 27 restricted) / 20583743 hours at 13 establishments, 10629 avg employees; matched by ein 2, sec name 9, ex-21 subsidiary 2; sites listed in social/raw/osha_establishments.csv"
BMY,2023,0.6,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"55 recordable cases (15 days-away, 21 restricted) / 18346721 hours at 13 establishments, 9313 avg employees; matched by ein 4, sec name 8, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
BMY,2024,0.575,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"66 recordable cases (31 days-away, 16 restricted) / 22950338 hours at 14 establishments, 11280 avg employees; matched by ein 4, sec name 9, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
BR,2022,6.003,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"53 recordable cases (14 days-away, 29 restricted) / 1765673 hours at 2 establishments, 725 avg employees; matched by ein 0, sec name 2, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BR,2023,4.074,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"58 recordable cases (28 days-away, 24 restricted) / 2847283 hours at 3 establishments, 1418 avg employees; matched by ein 0, sec name 2, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
BR,2024,2.815,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"61 recordable cases (29 days-away, 24 restricted) / 4334469 hours at 5 establishments, 1992 avg employees; matched by ein 2, sec name 2, ex-21 subsidiary 1; sites listed in social/raw/osha_establishments.csv"
BRK.B,2022,4.057,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"1158 recordable cases (271 days-away, 578 restricted) / 57082043 hours at 116 establishments, 32221 avg employees; matched by ein 0, sec name 2, ex-21 subsidiary 114; sites listed in social/raw/osha_establishments.csv"
BRK.B,2023,2.598,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"923 recordable cases (242 days-away, 431 restricted) / 71067206 hours at 168 establishments, 38474 avg employees; matched by ein 0, sec name 1, ex-21 subsidiary 167; sites listed in social/raw/osha_establishments.csv"
BRK.B,2024,3.07,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"972 recordable cases (248 days-away, 392 restricted) / 63323262 hours at 226 establishments, 36317 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 226; sites listed in social/raw/osha_establishments.csv"
BRO,2022,2.557,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"13 recordable cases (7 days-away, 3 restricted) / 1016834 hours at 7 establishments, 433 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 7; sites listed in social/raw/osha_establishments.csv"
BRO,2023,1.553,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"8 recordable cases (2 days-away, 5 restricted) / 1030276 hours at 8 establishments, 526 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 8; sites listed in social/raw/osha_establishments.csv"
BRO,2024,1.829,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"9 recordable cases (4 days-away, 3 restricted) / 984238 hours at 8 establishments, 488 avg employees; matched by ein 0, sec name 0, ex-21 subsidiary 8; sites listed in social/raw/osha_establishments.csv"
BSX,2022,0.656,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"98 recordable cases (40 days-away, 4 restricted) / 29867493 hours at 11 establishments, 15784 avg employees; matched by ein 5, sec name 6, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BSX,2023,0.697,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2023_through_12-31-2024.zip,2026-09-12,"145 recordable cases (67 days-away, 23 restricted) / 41627568 hours at 9 establishments, 21245 avg employees; matched by ein 5, sec name 4, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
BSX,2024,0.802,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA_300A_Summary_Data_2024_through_12-31-2025.zip,2026-09-12,"180 recordable cases (48 days-away, 25 restricted) / 44860075 hours at 8 establishments, 23207 avg employees; matched by ein 4, sec name 4, ex-21 subsidiary 0; sites listed in social/raw/osha_establishments.csv"
CAH,2022,4.05,OSHA ITA Form 300A summary data,https://www.osha.gov/sites/default/files/ITA-data-cy2022.zip,2026-09-12,"532 recordable cases (225 days-away, 232 restricted) / 26272507 hours at 98 establishments, 14204 avg employees; matched by ein 6, sec name 89, ex-21 subsidiary 3; sites listed in social/raw/osha_establishments.csv"
