tag,year,cik,start,end,val,accn,url
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1385157,2019-09-28,2020-09-25,12172000000,0001558370-22-017931,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1389170,2020-01-01,2020-12-31,6874100000,0000950170-23-003797,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1393052,2020-02-01,2021-01-31,1465069000,0001393052-23-000025,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1397187,2020-02-03,2021-01-31,4401879000,0001397187-23-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1402057,2020-01-01,2020-12-31,18467500000,0001402057-23-000052,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1403161,2019-10-01,2020-09-30,21846000000,0001403161-22-000081,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1404912,2020-01-01,2020-12-31,2006791000,0001404912-21-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1408198,2020-01-01,2020-12-31,1695390000,0001408198-23-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1410636,2020-01-01,2020-12-31,3743000000,0001410636-23-000020,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1413329,2020-01-01,2020-12-31,28694000000,0001413329-23-000025,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1413447,2020-01-01,2020-12-31,8612000000,0001413447-23-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1415404,2020-01-01,2020-12-31,1887907000,0001415404-23-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1418135,2020-01-01,2020-12-31,11618000000,0001418135-23-000003,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1437107,2020-01-01,2020-12-31,10671000000,0001437107-23-000019,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1442145,2020-01-01,2020-12-31,2269400000,0001437749-23-004945,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1466258,2020-01-01,2020-12-31,12454700000,0001466258-23-000058,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1467858,2020-01-01,2020-12-31,108673000000,0001467858-23-000029,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1474735,2020-01-01,2020-12-31,2485200000,0001437749-23-004153,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1478242,2020-01-01,2020-12-31,11359000000,0001478242-23-000044,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1489393,2020-01-01,2020-12-31,26995000000,0001489393-23-000028,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1506307,2020-01-01,2020-12-31,10097000000,0001506307-23-000023,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1510295,2020-01-01,2020-12-31,69779000000,0001510295-23-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1534701,2020-01-01,2020-12-31,64129000000,0001534701-23-000053,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1539838,2020-01-01,2020-12-31,2756000000,0001539838-23-000022,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1551152,2020-01-01,2020-12-31,45804000000,0001551152-23-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1551182,2020-01-01,2020-12-31,17858000000,0001551182-23-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1559720,2020-01-01,2020-12-31,3378000000,0001559720-23-000003,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1561550,2020-01-01,2020-12-31,603466000,0001561550-23-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1564708,2019-07-01,2020-06-30,9008000000,0001564708-22-000265,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1571949,2020-01-01,2020-12-31,8244000000,0001571949-23-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1579241,2020-01-01,2020-12-31,2719900000,0001579241-23-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1585689,2020-01-01,2020-12-31,4307000000,0001585689-23-000036,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1596532,2020-01-01,2020-12-31,2317512000,0001596532-23-000016,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1609711,2020-01-01,2020-12-31,3316700000,0001609711-23-000031,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1613103,2020-04-25,2021-04-30,30117000000,0001613103-23-000040,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1652044,2020-01-01,2020-12-31,182527000000,0001652044-23-000016,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1659166,2020-01-01,2020-12-31,4634400000,0001659166-23-000080,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1666700,2020-01-01,2020-12-31,11128000000,0001666700-23-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1671933,2020-01-01,2020-12-31,836033000,0001671933-23-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1674101,2020-01-01,2020-12-31,4370600000,0001628280-23-005248,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1690820,2020-01-01,2020-12-31,5587000000,0001690820-23-000052,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1692819,2020-01-01,2020-12-31,10850000000,0001692819-23-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1699150,2020-01-01,2020-12-31,3973200000,0001628280-23-004287,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1701605,2020-01-01,2020-12-31,20705000000,0001701605-23-000044,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1707925,2020-01-01,2020-12-31,27243000000,0001628280-23-005434,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1711269,2020-01-01,2020-12-31,4781600000,0001711269-23-000011,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1730168,2019-11-04,2020-11-01,23888000000,0001730168-22-000118,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1748790,2019-07-01,2020-06-30,12468000000,0001748790-22-000024,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1751008,2020-01-01,2020-12-31,1451086000,0001751008-23-000006,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1754301,2019-07-01,2020-06-30,12303000000,0001628280-22-022584,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1781335,2020-01-01,2020-12-31,12756000000,0001781335-23-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1783180,2020-01-01,2020-12-31,17456000000,0001783180-23-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1792044,2020-01-01,2020-12-31,11819900000,0001792044-23-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1792789,2020-01-01,2020-12-31,2886000000,0001628280-23-005131,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1811074,2020-01-01,2020-12-31,302564000,0001811074-23-000014,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2020,1835632,2020-02-02,2021-01-30,2968900000,0001835632-23-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2020.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,1800,2021-01-01,2021-12-31,43075000000,0001628280-24-005348,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,2488,2020-12-27,2021-12-25,16434000000,0000002488-24-000012,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,4127,2020-10-03,2021-10-01,5109100000,0000004127-23-000030,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,4281,2021-01-01,2021-12-31,4972000000,0000004281-24-000007,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,4962,2021-01-01,2021-12-31,27716000000,0000004962-24-000013,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,6281,2020-11-01,2021-10-30,7318286000,0000006281-23-000203,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,6951,2020-10-26,2021-10-31,23063000000,0000006951-23-000041,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,8670,2020-07-01,2021-06-30,15005400000,0000008670-23-000030,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,8818,2021-01-03,2022-01-01,8408300000,0000008818-24-000003,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,10456,2021-01-01,2021-12-31,12146000000,0001628280-24-003932,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,14693,2021-05-01,2022-04-30,3933000000,0000014693-24-000086,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,16918,2021-03-01,2022-02-28,8820700000,0000016918-24-000054,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,21076,2020-07-01,2021-06-30,7341000000,0000021076-23-000037,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,21665,2021-01-01,2021-12-31,17421000000,0000021665-24-000003,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,24545,2021-01-01,2021-12-31,12449900000,0000024545-24-000005,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,27419,2021-01-31,2022-01-29,106005000000,0000027419-24-000032,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,27904,2021-01-01,2021-12-31,29899000000,0000027904-24-000003,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,29534,2021-01-30,2022-01-28,34220449000,0001558370-24-003813,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,29905,2021-01-01,2021-12-31,7907081000,0000029905-24-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,31462,2021-01-01,2021-12-31,12733100000,0001558370-24-001581,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,31791,2021-01-04,2022-01-02,3827808000,0000031791-24-000004,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,32604,2020-10-01,2021-09-30,12932000000,0000032604-23-000044,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,33185,2021-01-01,2021-12-31,4923900000,0000033185-24-000017,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,33213,2021-01-01,2021-12-31,6804020000,0000033213-24-000008,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
RevenueFromContractWithCustomerExcludingAssessedTax,2021,37996,2021-01-01,2021-12-31,136341000000,0000037996-24-000009,https://data.sec.gov/api/xbrl/frames/us-gaap/RevenueFromContractWithCustomerExcludingAssessedTax/USD/CY2021.json
