file,url,retrieved_utc,bytes
companyfacts_0001659166.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001659166.json,2026-09-12T20:15:59Z,2475947
companyfacts_0000040533.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040533.json,2026-09-12T20:16:01Z,3597489
companyfacts_0001609711.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001609711.json,2026-09-12T20:16:02Z,2340290
companyfacts_0000040545.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040545.json,2026-09-12T20:16:03Z,6101059
companyfacts_0001932393.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001932393.json,2026-09-12T20:16:06Z,1141702
companyfacts_0000849399.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000849399.json,2026-09-12T20:16:07Z,4178537
companyfacts_0001996810.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001996810.json,2026-09-12T20:16:08Z,722319
companyfacts_0000882095.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-09-12T20:16:09Z,4660662
companyfacts_0000040704.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040704.json,2026-09-12T20:16:11Z,4463389
companyfacts_0000320335.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320335.json,2026-09-12T20:16:12Z,4818556
companyfacts_0000024741.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000024741.json,2026-09-12T20:16:14Z,4204227
companyfacts_0001467858.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001467858.json,2026-09-12T20:16:15Z,3606453
companyfacts_0001474735.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001474735.json,2026-09-12T20:16:16Z,3502700
companyfacts_0001652044.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652044.json,2026-09-12T20:16:17Z,3164517
companyfacts_0000040987.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040987.json,2026-09-12T20:16:19Z,3415215
companyfacts_0001123360.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001123360.json,2026-09-12T20:16:20Z,4102359
companyfacts_0001121788.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001121788.json,2026-09-12T20:16:22Z,3717394
